B06_08_Q,POE\DPTagVar\DPTagVar.STB,,272,0,写,:=,BOOL,%MX3.8673.7,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_08_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.7,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_08_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8554,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_08_QTYP,POE\DPTagVar\DPTagVar.STB,,272,0,写,:=,BYTE,%MB3.8554,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_08_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8554,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID400,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_10,POE\DPTagVar\DPTagVar.STB,,268,0,读,,REAL,%ID400,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_10,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID400,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_10_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7076,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_AV,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,REAL,%MD3.7076,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7076,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7072,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_AVR,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,REAL,%MD3.7072,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7072,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_BF,POE\DPTagVar\DPTagVar.STB,,268,0,读,,BOOL,%MX3.8673.3,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8290,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_CST,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,WORD,%MW3.8290,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8290,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7068,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_FAI,POE\DPTagVar\DPTagVar.STB,,268,0,读,,REAL,%MD3.7068,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7068,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_MS,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,BOOL,%MX3.8673.5,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_Q,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,BOOL,%MX3.8673.4,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8553,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_10_QTYP,POE\DPTagVar\DPTagVar.STB,,269,0,写,:=,BYTE,%MB3.8553,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_10_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8553,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID396,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_11,POE\DPTagVar\DPTagVar.STB,,265,0,读,,REAL,%ID396,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_11,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID396,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S4-1S4插座） Outlet temp. of process tube(,
B06_11_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7064,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_AV,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,REAL,%MD3.7064,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7064,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7060,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_AVR,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,REAL,%MD3.7060,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7060,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.0,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_BF,POE\DPTagVar\DPTagVar.STB,,265,0,读,,BOOL,%MX3.8673.0,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.0,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8288,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_CST,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,WORD,%MW3.8288,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8288,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.7056,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_FAI,POE\DPTagVar\DPTagVar.STB,,265,0,读,,REAL,%MD3.7056,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.7056,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.2,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_MS,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,BOOL,%MX3.8673.2,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.2,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8673.1,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_Q,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,BOOL,%MX3.8673.1,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8673.1,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8552,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B06_11_QTYP,POE\DPTagVar\DPTagVar.STB,,266,0,写,:=,BYTE,%MB3.8552,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B06_11_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8552,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID296,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_01,POE\DPTagVar\DPTagVar.STB,,199,0,读,,REAL,%ID296,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_01,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID296,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_01_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6800,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_AV,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,REAL,%MD3.6800,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6800,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6796,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_AVR,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,REAL,%MD3.6796,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6796,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8664.6,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_BF,POE\DPTagVar\DPTagVar.STB,,199,0,读,,BOOL,%MX3.8664.6,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8664.6,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8244,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_CST,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,WORD,%MW3.8244,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8244,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6792,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_FAI,POE\DPTagVar\DPTagVar.STB,,199,0,读,,REAL,%MD3.6792,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6792,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8665.0,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_MS,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,BOOL,%MX3.8665.0,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8665.0,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8664.7,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_Q,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,BOOL,%MX3.8664.7,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8664.7,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8530,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_01_QTYP,POE\DPTagVar\DPTagVar.STB,,200,0,写,:=,BYTE,%MB3.8530,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_01_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8530,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID304,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_02,POE\DPTagVar\DPTagVar.STB,,205,0,读,,REAL,%ID304,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_02,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID304,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_02_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6824,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_AV,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,REAL,%MD3.6824,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6824,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6820,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_AVR,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,REAL,%MD3.6820,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6820,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8665.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_BF,POE\DPTagVar\DPTagVar.STB,,205,0,读,,BOOL,%MX3.8665.4,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8665.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8248,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_CST,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,WORD,%MW3.8248,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8248,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6816,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_FAI,POE\DPTagVar\DPTagVar.STB,,205,0,读,,REAL,%MD3.6816,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6816,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8665.6,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_MS,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,BOOL,%MX3.8665.6,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8665.6,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8665.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_Q,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,BOOL,%MX3.8665.5,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8665.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8532,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_02_QTYP,POE\DPTagVar\DPTagVar.STB,,206,0,写,:=,BYTE,%MB3.8532,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_02_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8532,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID328,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_03,POE\DPTagVar\DPTagVar.STB,,220,0,读,,REAL,%ID328,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_03,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID328,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_03_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6884,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_AV,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,REAL,%MD3.6884,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6884,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6880,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_AVR,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,REAL,%MD3.6880,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6880,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8667.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_BF,POE\DPTagVar\DPTagVar.STB,,220,0,读,,BOOL,%MX3.8667.3,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8667.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8258,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_CST,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,WORD,%MW3.8258,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8258,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6876,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_FAI,POE\DPTagVar\DPTagVar.STB,,220,0,读,,REAL,%MD3.6876,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6876,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8667.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_MS,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,BOOL,%MX3.8667.5,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8667.5,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8667.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_Q,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,BOOL,%MX3.8667.4,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8667.4,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8537,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_03_QTYP,POE\DPTagVar\DPTagVar.STB,,221,0,写,:=,BYTE,%MB3.8537,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_03_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8537,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%ID336,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_04,POE\DPTagVar\DPTagVar.STB,,226,0,读,,REAL,%ID336,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_04,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%ID336,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,工艺管出口温度（0S2-1S2插座） Outlet temp. of process tube(,
B07_04_AV,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6908,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_AV,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,REAL,%MD3.6908,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_AV,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6908,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_AVR,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6904,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_AVR,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,REAL,%MD3.6904,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_AVR,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6904,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_BF,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8668.1,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_BF,POE\DPTagVar\DPTagVar.STB,,226,0,读,,BOOL,%MX3.8668.1,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_BF,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8668.1,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_CST,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,WORD,%MW3.8262,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_CST,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,WORD,%MW3.8262,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_CST,POE\DPTagVar\DPTagVarV.VB,,,,,,WORD,%MW3.8262,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_FAI,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,REAL,%MD3.6900,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_FAI,POE\DPTagVar\DPTagVar.STB,,226,0,读,,REAL,%MD3.6900,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_FAI,POE\DPTagVar\DPTagVarV.VB,,,,,,REAL,%MD3.6900,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_MS,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8668.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_MS,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,BOOL,%MX3.8668.3,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_MS,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8668.3,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_Q,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BOOL,%MX3.8668.2,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_Q,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,BOOL,%MX3.8668.2,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_Q,POE\DPTagVar\DPTagVarV.VB,,,,,,BOOL,%MX3.8668.2,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_QTYP,C\M014UC\R\M014UC\Global_Variables.VB,,,,,,BYTE,%MB3.8539,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
B07_04_QTYP,POE\DPTagVar\DPTagVar.STB,,227,0,写,:=,BYTE,%MB3.8539,,VAR_GLOBAL,GLOBAL,M014UC.M014UC,,
B07_04_QTYP,POE\DPTagVar\DPTagVarV.VB,,,,,,BYTE,%MB3.8539,,VAR_GLOBAL,DEFINITION,M014UC.M014UC,,
