BK_MAN_OK,POE\C01\BK_COM2.GB,OUT,196,297,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,调节棒/补偿棒手动提升条件,
BK_MAN_OK,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,调节棒/补偿棒手动提升条件,
BK_PA_OK,POE\C01\BK_COM2.GB,OUT,23,279,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,调节棒功率放大器正常,
BK_PA_OK,POE\C01\BK_COM2.GB,IN,149,262,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,调节棒功率放大器正常,
BK_PA_OK,POE\C01\BK_COM2.GB,IN,261,266,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,调节棒功率放大器正常,
BK_PA_OK,POE\C01\BK_COM2.GB,IN,208,263,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,调节棒功率放大器正常,
BK_PA_OK,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,调节棒功率放大器正常,
BK_PERMIT,POE\C01\BK_COM2.GB,OUT,137,296,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,安全棒提升允许,
BK_PERMIT,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,安全棒提升允许,
BK_PSTN_OK,POE\C01\BK_COM2.GB,IN,145,261,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒位指示正常,
BK_PSTN_OK,POE\C01\BK_COM2.GB,IN,257,265,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒位指示正常,
BK_PSTN_OK,POE\C01\BK_COM2.GB,IN,204,262,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒位指示正常,
BK_PSTN_OK,POE\C01\BK_COM2.GB,OUT,346,150,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒位指示正常,
BK_PSTN_OK,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,棒位指示正常,
BK_PWR_OK,POE\C01\BK_COM2.GB,IN,141,262,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒控系统所有电源正常,
BK_PWR_OK,POE\C01\BK_COM2.GB,IN,200,263,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒控系统所有电源正常,
BK_PWR_OK,POE\C01\BK_COM2.GB,IN,253,266,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒控系统所有电源正常,
BK_PWR_OK,POE\C01\BK_COM2.GB,OUT,267,218,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,棒控系统所有电源正常,
BK_PWR_OK,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,棒控系统所有电源正常,
BK_SYS_OK,POE\C01\BK_COM2.GB,OUT,308,290,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,系统准备好,
BK_SYS_OK,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,系统准备好,
BK_TOP,POE\C01\BK_COM2.GB,OUT,66,283,写,,BOOL,,,VAR_EXTERNAL,GLOBAL,,两根安全棒均处于上部终端位置,
BK_TOP,POE\C01\BK_COM2.GB,IN,196,266,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,两根安全棒均处于上部终端位置,
BK_TOP,POE\C01\BK_COM2.GB,IN,249,269,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,两根安全棒均处于上部终端位置,
BK_TOP,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,两根安全棒均处于上部终端位置,
BNMS_NORMAL_COM,POE\C01\BK_COM2.GB,IN,153,255,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,核测系统正常,
BNMS_NORMAL_COM,POE\C01\BK_COM2.GB,IN,212,256,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,核测系统正常,
BNMS_NORMAL_COM,POE\C01\BK_COM2.GB,IN,265,259,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,核测系统正常,
BNMS_NORMAL_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,核测系统正常,
BPN_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Total Nuclear Power,
BPN_DW,POE\C01\YXFX_COM3.GB,IN,230,282,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Total Nuclear Power,
BPN_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆核功率,
BPN_H,POE\C01\YXFX_COM3.GB,OUT,230,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆核功率,
BPN_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆核功率,
BPN_L,POE\C01\YXFX_COM3.GB,OUT,214,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆核功率,
BPs_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Reactor Helium Pressure,
BPs_DW,POE\C01\YXFX_COM2.GB,IN,40,22,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Reactor Helium Pressure,
BPs_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆氦气压力,
BPs_H,POE\C01\YXFX_COM2.GB,OUT,40,83,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆氦气压力,
BPs_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆氦气压力,
BPs_L,POE\C01\YXFX_COM2.GB,OUT,24,83,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆氦气压力,
BPW_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Total Thermal Power,
BPW_DW,POE\C01\YXFX_COM3.GB,IN,263,282,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Total Thermal Power,
BPW_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆热功率,
BPW_H,POE\C01\YXFX_COM3.GB,OUT,263,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆热功率,
BPW_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆热功率,
BPW_L,POE\C01\YXFX_COM3.GB,OUT,247,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆热功率,
BPWR1_AC220_OK_COM,POE\C01\BK_COM2.GB,IN,279,185,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜I应急AC220V有电1,
BPWR1_AC220_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜I应急AC220V有电1,
BPWR1_AC380_OK_COM,POE\C01\BK_COM2.GB,IN,287,185,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜I应急AC380V有电1,
BPWR1_AC380_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜I应急AC380V有电1,
BPWR1_DC110_OK_COM,POE\C01\BK_COM2.GB,IN,271,185,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜I应急DC110V有电1,
BPWR1_DC110_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜I应急DC110V有电1,
BPWR2_AC220_OK_COM,POE\C01\BK_COM2.GB,IN,283,184,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜II应急AC220V有电2,
BPWR2_AC220_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜II应急AC220V有电2,
BPWR2_AC380_OK_COM,POE\C01\BK_COM2.GB,IN,291,185,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜II应急AC380V有电2,
BPWR2_AC380_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜II应急AC380V有电2,
BPWR2_DC110_OK_COM,POE\C01\BK_COM2.GB,IN,275,185,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,进线柜II应急DC110V有电2,
BPWR2_DC110_OK_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,进线柜II应急DC110V有电2,
Bq_mt_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Total Coolant Flow,
Bq_mt_DW,POE\C01\YXFX_COM3.GB,IN,197,280,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Total Coolant Flow,
Bq_mt_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆重水总流量,
Bq_mt_H,POE\C01\YXFX_COM3.GB,OUT,197,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆重水总流量,
Bq_mt_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,反应堆重水总流量,
Bq_mt_L,POE\C01\YXFX_COM3.GB,OUT,181,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,反应堆重水总流量,
Bq_p_A_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Flow of Heat Exchanger A,
Bq_p_A_DW,POE\C01\YXFX_COM4.GB,IN,59,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Flow of Heat Exchanger A,
Bq_p_A_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧流量,
Bq_p_A_H,POE\C01\YXFX_COM4.GB,OUT,59,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧流量,
Bq_p_A_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧流量,
Bq_p_A_L,POE\C01\YXFX_COM4.GB,OUT,43,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧流量,
Bq_p_B_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Flow of Heat Exchanger B,
Bq_p_B_DW,POE\C01\YXFX_COM4.GB,IN,94,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Flow of Heat Exchanger B,
Bq_p_B_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧流量,
Bq_p_B_H,POE\C01\YXFX_COM4.GB,OUT,94,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧流量,
Bq_p_B_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧流量,
Bq_p_B_L,POE\C01\YXFX_COM4.GB,OUT,78,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧流量,
Bq_p_C_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Flow of Heat Exchanger C,
Bq_p_C_DW,POE\C01\YXFX_COM4.GB,IN,127,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Flow of Heat Exchanger C,
Bq_p_C_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧流量,
Bq_p_C_H,POE\C01\YXFX_COM4.GB,OUT,127,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧流量,
Bq_p_C_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧流量,
Bq_p_C_L,POE\C01\YXFX_COM4.GB,OUT,111,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧流量,
Bq_p_D_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Flow of Heat Exchanger D,
Bq_p_D_DW,POE\C01\YXFX_COM4.GB,IN,160,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Flow of Heat Exchanger D,
Bq_p_D_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧流量,
Bq_p_D_H,POE\C01\YXFX_COM4.GB,OUT,160,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧流量,
Bq_p_D_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧流量,
Bq_p_D_L,POE\C01\YXFX_COM4.GB,OUT,144,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧流量,
Bq_s_A_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Flow of Heat Exchanger A,
Bq_s_A_DW,POE\C01\YXFX_COM4.GB,IN,193,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Flow of Heat Exchanger A,
Bq_s_A_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的二次侧流量,
Bq_s_A_H,POE\C01\YXFX_COM4.GB,OUT,193,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的二次侧流量,
Bq_s_A_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的二次侧流量,
Bq_s_A_L,POE\C01\YXFX_COM4.GB,OUT,177,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的二次侧流量,
Bq_s_B_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Flow of Heat Exchanger B,
Bq_s_B_DW,POE\C01\YXFX_COM4.GB,IN,226,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Flow of Heat Exchanger B,
Bq_s_B_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的二次侧流量,
Bq_s_B_H,POE\C01\YXFX_COM4.GB,OUT,226,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的二次侧流量,
Bq_s_B_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的二次侧流量,
Bq_s_B_L,POE\C01\YXFX_COM4.GB,OUT,210,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的二次侧流量,
Bq_s_C_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Flow of Heat Exchanger C,
Bq_s_C_DW,POE\C01\YXFX_COM4.GB,IN,259,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Flow of Heat Exchanger C,
Bq_s_C_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的二次侧流量,
Bq_s_C_H,POE\C01\YXFX_COM4.GB,OUT,259,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的二次侧流量,
Bq_s_C_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的二次侧流量,
Bq_s_C_L,POE\C01\YXFX_COM4.GB,OUT,243,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的二次侧流量,
Bq_s_D_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Flow of Heat Exchanger D,
Bq_s_D_DW,POE\C01\YXFX_COM4.GB,IN,292,102,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Flow of Heat Exchanger D,
Bq_s_D_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的二次侧流量,
Bq_s_D_H,POE\C01\YXFX_COM4.GB,OUT,292,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的二次侧流量,
Bq_s_D_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的二次侧流量,
Bq_s_D_L,POE\C01\YXFX_COM4.GB,OUT,276,166,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的二次侧流量,
BReady1,POE\C01\BK_COM2.GB,IN,308,268,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,“开堆准备好”信号1输出至停堆柜,
BReady1,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,“开堆准备好”信号1输出至停堆柜,
BReady2,POE\C01\BK_COM2.GB,IN,312,268,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,“开堆准备好”信号2输出至停堆柜,
BReady2,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,“开堆准备好”信号2输出至停堆柜,
BRPS_RDY_COM,POE\C01\BK_COM2.GB,IN,157,258,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,保护系统准备好,
BRPS_RDY_COM,POE\C01\BK_COM2.GB,IN,216,259,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,保护系统准备好,
BRPS_RDY_COM,POE\C01\BK_COM2.GB,IN,269,262,读,,BOOL,,,VAR_EXTERNAL,GLOBAL,,保护系统准备好,
BRPS_RDY_COM,POE\C01\C01V.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,保护系统准备好,
Bt_1i_A_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Inlet Temperature of Heat Exchanger A,
Bt_1i_A_DW,POE\C01\YXFX_COM3.GB,IN,330,278,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Inlet Temperature of Heat Exchanger A,
Bt_1i_A_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧进口温度,
Bt_1i_A_H,POE\C01\YXFX_COM3.GB,OUT,330,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧进口温度,
Bt_1i_A_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧进口温度,
Bt_1i_A_L,POE\C01\YXFX_COM3.GB,OUT,314,343,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧进口温度,
Bt_1i_B_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Inlet Temperature of Heat Exchanger B,
Bt_1i_B_DW,POE\C01\YXFX_COM4.GB,IN,25,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Inlet Temperature of Heat Exchanger B,
Bt_1i_B_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧进口温度,
Bt_1i_B_H,POE\C01\YXFX_COM4.GB,OUT,25,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧进口温度,
Bt_1i_B_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧进口温度,
Bt_1i_B_L,POE\C01\YXFX_COM4.GB,OUT,9,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧进口温度,
Bt_1i_C_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Inlet Temperature of Heat Exchanger C,
Bt_1i_C_DW,POE\C01\YXFX_COM4.GB,IN,59,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Inlet Temperature of Heat Exchanger C,
Bt_1i_C_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧进口温度,
Bt_1i_C_H,POE\C01\YXFX_COM4.GB,OUT,59,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧进口温度,
Bt_1i_C_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧进口温度,
Bt_1i_C_L,POE\C01\YXFX_COM4.GB,OUT,43,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧进口温度,
Bt_1i_D_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Inlet Temperature of Heat Exchanger D,
Bt_1i_D_DW,POE\C01\YXFX_COM4.GB,IN,94,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Inlet Temperature of Heat Exchanger D,
Bt_1i_D_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧进口温度,
Bt_1i_D_H,POE\C01\YXFX_COM4.GB,OUT,94,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧进口温度,
Bt_1i_D_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧进口温度,
Bt_1i_D_L,POE\C01\YXFX_COM4.GB,OUT,78,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧进口温度,
Bt_1o_A_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Outlet Temperature of Heat Exchanger A,
Bt_1o_A_DW,POE\C01\YXFX_COM4.GB,IN,127,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Outlet Temperature of Heat Exchanger A,
Bt_1o_A_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧出口温度,
Bt_1o_A_H,POE\C01\YXFX_COM4.GB,OUT,127,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧出口温度,
Bt_1o_A_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的一次侧出口温度,
Bt_1o_A_L,POE\C01\YXFX_COM4.GB,OUT,111,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的一次侧出口温度,
Bt_1o_B_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Outlet Temperature of Heat Exchanger B,
Bt_1o_B_DW,POE\C01\YXFX_COM4.GB,IN,160,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Outlet Temperature of Heat Exchanger B,
Bt_1o_B_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧出口温度,
Bt_1o_B_H,POE\C01\YXFX_COM4.GB,OUT,160,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧出口温度,
Bt_1o_B_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的一次侧出口温度,
Bt_1o_B_L,POE\C01\YXFX_COM4.GB,OUT,144,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的一次侧出口温度,
Bt_1o_C_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Outlet Temperature of Heat Exchanger C,
Bt_1o_C_DW,POE\C01\YXFX_COM4.GB,IN,193,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Outlet Temperature of Heat Exchanger C,
Bt_1o_C_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧出口温度,
Bt_1o_C_H,POE\C01\YXFX_COM4.GB,OUT,193,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧出口温度,
Bt_1o_C_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的一次侧出口温度,
Bt_1o_C_L,POE\C01\YXFX_COM4.GB,OUT,177,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器C的一次侧出口温度,
Bt_1o_D_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Primary Side Outlet Temperature of Heat Exchanger D,
Bt_1o_D_DW,POE\C01\YXFX_COM4.GB,IN,226,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Primary Side Outlet Temperature of Heat Exchanger D,
Bt_1o_D_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧出口温度,
Bt_1o_D_H,POE\C01\YXFX_COM4.GB,OUT,226,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧出口温度,
Bt_1o_D_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器D的一次侧出口温度,
Bt_1o_D_L,POE\C01\YXFX_COM4.GB,OUT,210,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器D的一次侧出口温度,
Bt_2i_A_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Outlet Temperature of Heat Exchanger A,
Bt_2i_A_DW,POE\C01\YXFX_COM4.GB,IN,259,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Outlet Temperature of Heat Exchanger A,
Bt_2i_A_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的二次侧进口温度,
Bt_2i_A_H,POE\C01\YXFX_COM4.GB,OUT,259,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的二次侧进口温度,
Bt_2i_A_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器A的二次侧进口温度,
Bt_2i_A_L,POE\C01\YXFX_COM4.GB,OUT,243,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器A的二次侧进口温度,
Bt_2i_B_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Outlet Temperature of Heat Exchanger B,
Bt_2i_B_DW,POE\C01\YXFX_COM4.GB,IN,292,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Outlet Temperature of Heat Exchanger B,
Bt_2i_B_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的二次侧进口温度,
Bt_2i_B_H,POE\C01\YXFX_COM4.GB,OUT,292,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的二次侧进口温度,
Bt_2i_B_L,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器B的二次侧进口温度,
Bt_2i_B_L,POE\C01\YXFX_COM4.GB,OUT,276,75,写,,WORD,,,VAR_EXTERNAL,GLOBAL,,主换热器B的二次侧进口温度,
Bt_2i_C_DW,POE\C01\C01V.VB,,,,,,DWORD,,,VAR_EXTERNAL,DEFINITION,,Secondary Side Outlet Temperature of Heat Exchanger C,
Bt_2i_C_DW,POE\C01\YXFX_COM4.GB,IN,326,10,读,,DWORD,,,VAR_EXTERNAL,GLOBAL,,Secondary Side Outlet Temperature of Heat Exchanger C,
Bt_2i_C_H,POE\C01\C01V.VB,,,,,,WORD,,,VAR_EXTERNAL,DEFINITION,,主换热器C的二次侧进口温度,
